Date,Open,High,Low,Close,Adj Close,Volume
2019-02-13,5460.0,5490.0,5410.0,5420.0,4825.732421875,103115500
2019-02-14,5405.0,5405.0,5380.0,5380.0,4790.1181640625,108738500
2019-02-15,5360.0,5410.0,5335.0,5360.0,4772.31103515625,81340000
2019-02-18,5410.0,5500.0,5410.0,5480.0,4879.154296875,62991000
2019-02-19,5420.0,5480.0,5380.0,5380.0,4790.1181640625,64469000
2019-02-20,5450.0,5595.0,5440.0,5500.0,4896.9609375,89583000
2019-02-21,5540.0,5560.0,5470.0,5505.0,4901.41259765625,54561500
2019-02-22,5475.0,5525.0,5460.0,5490.0,4888.0576171875,48271500
2019-02-25,5490.0,5500.0,5455.0,5490.0,4888.0576171875,47887000
2019-02-26,5500.0,5555.0,5495.0,5555.0,4945.93115234375,98446000
2019-02-27,5565.0,5570.0,5545.0,5565.0,4954.83447265625,78519500
2019-02-28,5570.0,5580.0,5510.0,5515.0,4910.31591796875,99366000
2019-03-01,5565.0,5600.0,5535.0,5540.0,4932.576171875,72589500
2019-03-04,5520.0,5540.0,5515.0,5535.0,4928.12353515625,63910500
2019-03-05,5500.0,5505.0,5440.0,5495.0,4892.5087890625,46499500
2019-03-06,5555.0,5555.0,5490.0,5490.0,4888.0576171875,37777000
2019-03-07,5490.0,5490.0,5490.0,5490.0,4888.0576171875,0
2019-03-08,5545.0,5570.0,5440.0,5440.0,4843.53955078125,61126000
2019-03-11,5530.0,5530.0,5460.0,5505.0,4901.41259765625,32469000
2019-03-12,5540.0,5540.0,5450.0,5500.0,4896.9609375,40178500
2019-03-13,5450.0,5505.0,5450.0,5500.0,4896.9609375,17722000
2019-03-14,5450.0,5495.0,5450.0,5480.0,4879.154296875,41096000
2019-03-15,5520.0,5545.0,5485.0,5540.0,4932.576171875,41759500
2019-03-18,5555.0,5560.0,5535.0,5550.0,4941.478515625,42791000
2019-03-19,5540.0,5545.0,5485.0,5490.0,4888.0576171875,51527000
2019-03-20,5540.0,5555.0,5465.0,5470.0,4870.2509765625,42388500
2019-03-21,5490.0,5520.0,5465.0,5475.0,4874.70263671875,39866000
2019-03-22,5465.0,5500.0,5465.0,5485.0,4883.60546875,29601000
2019-03-25,5440.0,5500.0,5440.0,5455.0,4856.89453125,23054500
2019-03-26,5480.0,5510.0,5455.0,5470.0,4870.2509765625,19895500
2019-03-27,5510.0,5510.0,5460.0,5485.0,4883.60546875,17804500
2019-03-28,5460.0,5485.0,5425.0,5470.0,4870.2509765625,32187500
2019-03-29,5515.0,5530.0,5460.0,5510.0,4905.8642578125,36234000
2019-04-01,5550.0,5550.0,5480.0,5500.0,4896.9609375,21786000
2019-04-02,5530.0,5570.0,5480.0,5500.0,4896.9609375,36853000
2019-04-03,5500.0,5500.0,5500.0,5500.0,4896.9609375,0
2019-04-04,5540.0,5560.0,5490.0,5540.0,4932.576171875,48112000
2019-04-05,5560.0,5560.0,5525.0,5530.0,4923.671875,21913500
2019-04-08,5505.0,5540.0,5450.0,5480.0,4879.154296875,39910000
2019-04-09,5535.0,5550.0,5515.0,5535.0,4928.12353515625,29447000
2019-04-10,5550.0,5555.0,5515.0,5525.0,4919.22021484375,19508500
2019-04-11,5560.0,5560.0,5480.0,5480.0,4879.154296875,25356000
2019-04-12,5460.0,5510.0,5460.0,5500.0,4896.9609375,18577000
2019-04-15,5560.0,5570.0,5490.0,5505.0,4901.41259765625,68152000
2019-04-16,5495.0,5505.0,5475.0,5495.0,4892.5087890625,71017000
2019-04-17,5495.0,5495.0,5495.0,5495.0,4892.5087890625,0
2019-04-18,5600.0,5805.0,5580.0,5625.0,5008.255859375,129332500
2019-04-19,5625.0,5625.0,5625.0,5625.0,5008.255859375,0
2019-04-22,5625.0,5680.0,5585.0,5625.0,5008.255859375,62837500
2019-04-23,5680.0,5710.0,5595.0,5630.0,5012.70703125,48654000
2019-04-24,5640.0,5640.0,5600.0,5630.0,5058.53125,46975000
2019-04-25,5535.0,5620.0,5525.0,5595.0,5027.08349609375,61482500
2019-04-26,5585.0,5645.0,5570.0,5620.0,5049.5458984375,66204500
2019-04-29,5610.0,5695.0,5595.0,5685.0,5107.9482421875,65480500
2019-04-30,5670.0,5760.0,5670.0,5750.0,5166.35009765625,107607500
2019-05-01,5750.0,5750.0,5750.0,5750.0,5166.35009765625,0
2019-05-02,5800.0,5810.0,5675.0,5685.0,5107.9482421875,80879500
2019-05-03,5680.0,5750.0,5615.0,5675.0,5098.96337890625,58244500
2019-05-06,5600.0,5660.0,5595.0,5620.0,5049.5458984375,36649500
2019-05-07,5675.0,5710.0,5650.0,5660.0,5085.486328125,59177000
2019-05-08,5600.0,5700.0,5595.0,5700.0,5121.42578125,59062000
2019-05-09,5700.0,5700.0,5625.0,5630.0,5058.53125,126636500
2019-05-10,5610.0,5680.0,5600.0,5610.0,5040.560546875,76130500
2019-05-13,5680.0,5695.0,5600.0,5610.0,5040.560546875,63720500
2019-05-14,5560.0,5630.0,5495.0,5495.0,4937.2333984375,114800500
2019-05-15,5555.0,5555.0,5445.0,5460.0,4905.78662109375,72065000
2019-05-16,5460.0,5480.0,5280.0,5280.0,4744.05712890625,87939000
2019-05-17,5280.0,5310.0,5180.0,5180.0,4654.20654296875,74207000
2019-05-20,5180.0,5390.0,5140.0,5380.0,4833.90673828125,54764500
2019-05-21,5470.0,5495.0,5400.0,5460.0,4905.78662109375,97371000
2019-05-22,5530.0,5530.0,5400.0,5460.0,4905.78662109375,38519000
2019-05-23,5440.0,5605.0,5340.0,5605.0,5036.0673828125,54926000
2019-05-24,5610.0,5630.0,5605.0,5610.0,5040.560546875,37402000
2019-05-27,5535.0,5700.0,5530.0,5685.0,5107.9482421875,68564000
2019-05-28,5655.0,5770.0,5655.0,5735.0,5152.87255859375,209923000
2019-05-29,5800.0,5895.0,5730.0,5740.0,5157.365234375,133044500
2019-05-30,5740.0,5740.0,5740.0,5740.0,5157.365234375,0
2019-05-31,5740.0,5870.0,5735.0,5820.0,5229.24462890625,96875000
2019-06-03,5820.0,5820.0,5820.0,5820.0,5229.24462890625,0
2019-06-04,5820.0,5820.0,5820.0,5820.0,5229.24462890625,0
2019-06-05,5820.0,5820.0,5820.0,5820.0,5229.24462890625,0
2019-06-06,5820.0,5820.0,5820.0,5820.0,5229.24462890625,0
2019-06-07,5820.0,5820.0,5820.0,5820.0,5229.24462890625,0
2019-06-10,6000.0,6190.0,5810.0,5880.0,5283.154296875,179238000
2019-06-11,5900.0,5960.0,5845.0,5910.0,5310.10888671875,72901000
2019-06-12,5840.0,5900.0,5820.0,5845.0,5251.70654296875,69255500
2019-06-13,5885.0,5885.0,5790.0,5805.0,5215.76708984375,78802500
2019-06-14,5845.0,5845.0,5790.0,5800.0,5211.2744140625,57220500
2019-06-17,5810.0,5840.0,5790.0,5795.0,5206.78271484375,83624000
2019-06-18,5795.0,5900.0,5795.0,5900.0,5301.12451171875,78788000
2019-06-19,5900.0,5960.0,5890.0,5940.0,5337.06396484375,66944500
2019-06-20,5900.0,5940.0,5805.0,5910.0,5310.10888671875,59504500
2019-06-21,5910.0,5935.0,5840.0,5880.0,5283.154296875,144149000
2019-06-24,5895.0,5900.0,5865.0,5875.0,5278.662109375,30084000
2019-06-25,5930.0,5960.0,5875.0,5910.0,5310.10888671875,40561500
2019-06-26,5940.0,5940.0,5860.0,5865.0,5269.67724609375,59334500
2019-06-27,5850.0,5935.0,5805.0,5935.0,5332.5712890625,77525000
2019-06-28,5980.0,5995.0,5960.0,5995.0,5386.482421875,80919000
2019-07-01,5995.0,6025.0,5965.0,5990.0,5381.98876953125,56612500
2019-07-02,5990.0,6000.0,5950.0,6000.0,5390.974609375,48563500
2019-07-03,5950.0,6000.0,5940.0,6000.0,5390.974609375,43640000
2019-07-04,6000.0,6010.0,5965.0,5990.0,5381.98876953125,28224500
2019-07-05,6020.0,6020.0,5970.0,5970.0,5364.01904296875,32722500
2019-07-08,5935.0,5960.0,5865.0,5880.0,5283.154296875,38361000
2019-07-09,5870.0,6000.0,5870.0,6000.0,5390.974609375,47740500
2019-07-10,6000.0,6040.0,5995.0,6000.0,5390.974609375,52183500
2019-07-11,6020.0,6025.0,5980.0,6025.0,5413.4365234375,34279500
2019-07-12,6000.0,6030.0,5995.0,6010.0,5399.95947265625,29838000
2019-07-15,6060.0,6115.0,6035.0,6105.0,5485.31591796875,61453500
2019-07-16,6080.0,6105.0,6070.0,6085.0,5467.345703125,38075000
2019-07-17,6080.0,6150.0,6045.0,6150.0,5525.748046875,45487000
2019-07-18,6100.0,6170.0,6055.0,6145.0,5521.25634765625,43625500
2019-07-19,6195.0,6210.0,6150.0,6200.0,5570.6728515625,43973500
2019-07-22,6260.0,6290.0,6200.0,6290.0,5651.53759765625,37314500
2019-07-23,6240.0,6290.0,6205.0,6235.0,5602.12060546875,39129500
2019-07-24,6260.0,6265.0,6165.0,6250.0,5615.59765625,51343500
2019-07-25,6270.0,6275.0,6200.0,6250.0,5615.59765625,53477500
2019-07-26,6250.0,6250.0,6190.0,6195.0,5566.1806640625,51797500
2019-07-29,6220.0,6230.0,6160.0,6190.0,5561.6884765625,68509500
2019-07-30,6205.0,6250.0,6190.0,6220.0,5588.6435546875,38225500
2019-07-31,6190.0,6240.0,6180.0,6190.0,5561.6884765625,64129000
2019-08-01,6190.0,6270.0,6185.0,6210.0,5579.658203125,78228000
2019-08-02,6160.0,6205.0,6160.0,6165.0,5539.2255859375,62989500
2019-08-05,6215.0,6215.0,6000.0,6000.0,5390.974609375,90924000
2019-08-06,5880.0,5955.0,5765.0,5880.0,5283.154296875,183296000
2019-08-07,5975.0,6050.0,5905.0,6010.0,5399.95947265625,92102000
2019-08-08,6010.0,6080.0,5980.0,6005.0,5395.4658203125,58295500
2019-08-09,6055.0,6120.0,6055.0,6065.0,5449.37646484375,48118500
2019-08-12,6070.0,6080.0,6000.0,6040.0,5426.91357421875,52705000
2019-08-13,6000.0,6040.0,6000.0,6015.0,5404.451171875,84406000
2019-08-14,6040.0,6060.0,5980.0,6010.0,5399.95947265625,81942000
2019-08-15,5920.0,6000.0,5860.0,6000.0,5390.974609375,52561500
2019-08-16,6040.0,6040.0,5960.0,5960.0,5355.03369140625,49821500
2019-08-19,6030.0,6030.0,5965.0,6015.0,5404.451171875,30619000
2019-08-20,6035.0,6035.0,5985.0,5985.0,5377.49658203125,58393500
2019-08-21,6000.0,6005.0,5975.0,5975.0,5368.51123046875,55927500
2019-08-22,5925.0,6000.0,5920.0,6000.0,5390.974609375,65888000
2019-08-23,5920.0,5995.0,5905.0,5995.0,5386.482421875,33083500
2019-08-26,5940.0,6000.0,5860.0,5990.0,5381.98876953125,41388500
2019-08-27,6040.0,6040.0,5950.0,6005.0,5395.4658203125,123780000
2019-08-28,6000.0,6020.0,5985.0,5995.0,5386.482421875,55688000
2019-08-29,5990.0,6025.0,5985.0,6005.0,5395.4658203125,51525500
2019-08-30,6080.0,6100.0,6005.0,6100.0,5480.8232421875,73650000
2019-09-02,6100.0,6100.0,6000.0,6000.0,5390.974609375,42429000
2019-09-03,6000.0,6055.0,6000.0,6055.0,5440.39111328125,42743500
2019-09-04,6060.0,6060.0,6005.0,6020.0,5408.943359375,41979000
2019-09-05,6085.0,6085.0,6015.0,6040.0,5426.91357421875,53650500
2019-09-06,6060.0,6060.0,6025.0,6025.0,5413.4365234375,54349000
2019-09-09,6050.0,6055.0,5980.0,6035.0,5422.4208984375,25912000
2019-09-10,6020.0,6055.0,5985.0,6055.0,5440.39111328125,40291000
2019-09-11,6050.0,6100.0,6010.0,6100.0,5480.8232421875,45243500
2019-09-12,6100.0,6105.0,6010.0,6020.0,5408.943359375,40034000
2019-09-13,6080.0,6090.0,6010.0,6030.0,5417.9287109375,28419500
2019-09-16,6000.0,6015.0,5985.0,6005.0,5395.4658203125,77289000
2019-09-17,5990.0,6035.0,5985.0,6030.0,5417.9287109375,92037500
2019-09-18,5990.0,6040.0,5990.0,6040.0,5426.91357421875,28667000
2019-09-19,6015.0,6045.0,6000.0,6030.0,5417.9287109375,61988500
2019-09-20,6050.0,6050.0,5990.0,5990.0,5381.98876953125,133433000
2019-09-23,6030.0,6030.0,6000.0,6025.0,5413.4365234375,47231500
2019-09-24,5980.0,6000.0,5940.0,5945.0,5341.55712890625,79718500
2019-09-25,5900.0,5935.0,5780.0,5935.0,5332.5712890625,88620000
2019-09-26,6000.0,6060.0,5970.0,6060.0,5444.8837890625,109859000
2019-09-27,6005.0,6075.0,6000.0,6070.0,5453.8681640625,48010000
2019-09-30,6070.0,6070.0,6005.0,6070.0,5453.8681640625,73391000
2019-10-01,6010.0,6065.0,6010.0,6040.0,5426.91357421875,40057000
2019-10-02,6010.0,6070.0,6010.0,6050.0,5435.89892578125,52376500
2019-10-03,6010.0,6045.0,5950.0,6040.0,5426.91357421875,50269000
2019-10-04,5980.0,6065.0,5980.0,6045.0,5431.40625,56890500
2019-10-07,6070.0,6080.0,6050.0,6070.0,5453.8681640625,56705500
2019-10-08,6080.0,6100.0,6015.0,6100.0,5480.8232421875,46997500
2019-10-09,6100.0,6100.0,6050.0,6070.0,5453.8681640625,41496500
2019-10-10,6020.0,6110.0,6020.0,6110.0,5489.80859375,65806500
2019-10-11,6080.0,6155.0,6080.0,6125.0,5503.28662109375,40863500
2019-10-14,6130.0,6200.0,6130.0,6200.0,5570.6728515625,37514500
2019-10-15,6190.0,6190.0,6145.0,6175.0,5548.21044921875,40935000
2019-10-16,6200.0,6215.0,6175.0,6215.0,5584.15087890625,65776500
2019-10-17,6185.0,6210.0,6105.0,6115.0,5494.30078125,45666500
2019-10-18,6160.0,6170.0,6140.0,6160.0,5534.7333984375,41008500
2019-10-21,6200.0,6255.0,6185.0,6220.0,5588.6435546875,59971500
2019-10-22,6270.0,6300.0,6225.0,6300.0,5660.52294921875,67259500
2019-10-23,6300.0,6305.0,6260.0,6275.0,5638.06005859375,62219000
2019-10-24,6290.0,6320.0,6270.0,6300.0,5660.52294921875,73101000
2019-10-25,6320.0,6325.0,6175.0,6200.0,5570.6728515625,61929500
2019-10-28,6200.0,6250.0,6200.0,6205.0,5575.16552734375,43249500
2019-10-29,6205.0,6240.0,6150.0,6220.0,5588.6435546875,79861500
2019-10-30,6280.0,6285.0,6200.0,6265.0,5629.07568359375,60738000
2019-10-31,6270.0,6300.0,6250.0,6290.0,5651.53759765625,58420500
2019-11-01,6300.0,6325.0,6275.0,6325.0,5682.98486328125,42080500
2019-11-04,6350.0,6380.0,6260.0,6275.0,5638.06005859375,43794500
2019-11-05,6350.0,6360.0,6270.0,6360.0,5714.43212890625,66161500
2019-11-06,6380.0,6380.0,6295.0,6295.0,5656.0302734375,63393000
2019-11-07,6335.0,6335.0,6250.0,6285.0,5647.04541015625,61972000
2019-11-08,6315.0,6315.0,6250.0,6280.0,5642.552734375,90040500
2019-11-11,6335.0,6340.0,6265.0,6295.0,5656.0302734375,70207000
2019-11-12,6220.0,6280.0,6220.0,6265.0,5629.07568359375,47635500
2019-11-13,6265.0,6285.0,6265.0,6280.0,5642.552734375,40083500
2019-11-14,6265.0,6280.0,6210.0,6270.0,5633.56787109375,37862000
2019-11-15,6280.0,6290.0,6255.0,6275.0,5638.06005859375,47138000
2019-11-18,6245.0,6285.0,6210.0,6280.0,5642.552734375,65599000
2019-11-19,6330.0,6350.0,6300.0,6315.0,5674.00048828125,60115000
2019-11-20,6255.0,6350.0,6255.0,6350.0,5705.4482421875,43229500
2019-11-21,6350.0,6350.0,6300.0,6300.0,5660.52294921875,57523500
2019-11-22,6280.0,6310.0,6270.0,6305.0,5665.01513671875,56035000
2019-11-25,6330.0,6335.0,6275.0,6275.0,5638.06005859375,55133500
2019-11-26,6330.0,6330.0,6270.0,6285.0,5647.04541015625,192783500
2019-11-27,6270.0,6300.0,6240.0,6300.0,5660.52294921875,58833500
2019-11-28,6295.0,6295.0,6245.0,6250.0,5615.59765625,44248000
2019-11-29,6230.0,6295.0,6225.0,6280.0,5642.552734375,52954500
2019-12-02,6280.0,6425.0,6270.0,6425.0,5772.833984375,49909000
2019-12-03,6420.0,6420.0,6345.0,6375.0,5727.91015625,42823000
2019-12-04,6360.0,6400.0,6355.0,6365.0,5718.92529296875,37552000
2019-12-05,6360.0,6385.0,6330.0,6340.0,5696.4619140625,54168000
2019-12-06,6340.0,6395.0,6320.0,6395.0,5764.06396484375,69920500
2019-12-09,6370.0,6395.0,6360.0,6395.0,5764.06396484375,51667500
2019-12-10,6395.0,6400.0,6360.0,6365.0,5737.0224609375,57654000
2019-12-11,6365.0,6385.0,6350.0,6380.0,5750.5419921875,48469000
2019-12-12,6400.0,6405.0,6340.0,6340.0,5714.4892578125,79198500
2019-12-13,6395.0,6420.0,6350.0,6360.0,5732.51611328125,70822500
2019-12-16,6340.0,6395.0,6340.0,6360.0,5732.51611328125,78684000
2019-12-17,6395.0,6500.0,6365.0,6500.0,5858.703125,102914500
2019-12-18,6500.0,6800.0,6440.0,6755.0,6088.544921875,181804000
2019-12-19,6700.0,6720.0,6590.0,6600.0,5948.83740234375,74171000
2019-12-20,6680.0,6740.0,6610.0,6660.0,6002.91748046875,99453000
2019-12-23,6680.0,6730.0,6650.0,6660.0,6002.91748046875,46558500
2019-12-26,6660.0,6725.0,6660.0,6680.0,6020.9443359375,38188500
2019-12-27,6670.0,6700.0,6670.0,6695.0,6034.46484375,29945000
2019-12-30,6680.0,6720.0,6670.0,6685.0,6025.451171875,61168000
2020-01-02,6695.0,6780.0,6680.0,6690.0,6029.95751953125,49445000
2020-01-03,6750.0,6800.0,6725.0,6800.0,6129.10498046875,47755500
2020-01-06,6720.0,6750.0,6690.0,6735.0,6070.5185546875,27300000
2020-01-07,6735.0,6770.0,6730.0,6740.0,6075.02490234375,45022500
2020-01-08,6670.0,6745.0,6670.0,6680.0,6020.9443359375,53692500
2020-01-09,6740.0,6755.0,6730.0,6740.0,6075.02490234375,40363500
2020-01-10,6765.0,6825.0,6710.0,6725.0,6061.50390625,73362000
2020-01-13,6740.0,6760.0,6735.0,6745.0,6079.53173828125,67855000
2020-01-14,6745.0,6885.0,6740.0,6870.0,6192.19921875,93582000
2020-01-15,6870.0,7060.0,6800.0,6835.0,6160.65185546875,75623500
2020-01-16,6805.0,6890.0,6795.0,6850.0,6174.171875,88931500
2020-01-17,6840.0,6890.0,6800.0,6875.0,6196.70556640625,38249500
2020-01-20,6950.0,6975.0,6830.0,6835.0,6160.65185546875,93554500
2020-01-21,6885.0,6895.0,6825.0,6830.0,6156.14599609375,103984500
2020-01-22,6855.0,6895.0,6835.0,6840.0,6165.1591796875,94311500
2020-01-23,6885.0,6895.0,6830.0,6840.0,6165.1591796875,87728000
2020-01-24,6820.0,6880.0,6810.0,6810.0,6138.11865234375,69653500
2020-01-27,6865.0,6940.0,6815.0,6840.0,6165.1591796875,39679000
2020-01-28,6835.0,6845.0,6755.0,6790.0,6120.09130859375,82615000
2020-01-29,6800.0,6845.0,6770.0,6785.0,6115.58447265625,43821000
2020-01-30,6845.0,6845.0,6730.0,6740.0,6075.02490234375,71990000
2020-01-31,6800.0,6805.0,6480.0,6480.0,5840.67724609375,163136500
2020-02-03,6480.0,6585.0,6370.0,6440.0,5804.623046875,149797000
2020-02-04,6570.0,6620.0,6520.0,6600.0,5948.83740234375,113316500
2020-02-05,6780.0,6780.0,6650.0,6730.0,6066.01123046875,123002500
2020-02-06,6740.0,6780.0,6680.0,6740.0,6075.02490234375,154693500
2020-02-07,6710.0,6780.0,6705.0,6760.0,6093.05224609375,82609000
2020-02-10,6760.0,6785.0,6630.0,6785.0,6115.58447265625,66578500
2020-02-11,6785.0,6785.0,6745.0,6780.0,6111.07861328125,77526500
2020-02-12,6800.0,6800.0,6760.0,6800.0,6129.10498046875,69971500
2020-02-13,6820.0,6820.0,6740.0,6790.0,6120.09130859375,49737000
2020-02-14,6780.0,6795.0,6675.0,6680.0,6020.9443359375,147028500
2020-02-17,6680.0,6750.0,6680.0,6720.0,6056.99853515625,115319000
2020-02-18,6685.0,6720.0,6670.0,6695.0,6034.46484375,98436500
2020-02-19,6665.0,6760.0,6665.0,6695.0,6034.46484375,74594000
2020-02-20,6690.0,6695.0,6565.0,6595.0,5944.3310546875,136724500
2020-02-21,6600.0,6660.0,6595.0,6615.0,5962.35791015625,98261000
2020-02-24,6565.0,6600.0,6510.0,6525.0,5881.236328125,84910000
2020-02-25,6550.0,6560.0,6510.0,6530.0,5885.744140625,86446500
2020-02-26,6500.0,6535.0,6420.0,6420.0,5786.59619140625,92824500
2020-02-27,6470.0,6475.0,6200.0,6290.0,5669.42236328125,129254500
2020-02-28,6200.0,6290.0,6035.0,6290.0,5669.42236328125,169946500
2020-03-02,6290.0,6290.0,6035.0,6080.0,5480.140625,144871500
2020-03-03,6200.0,6350.0,6200.0,6320.0,5696.46142578125,114663500
2020-03-04,6315.0,6500.0,6260.0,6440.0,5804.623046875,83025000
2020-03-05,6540.0,6540.0,6340.0,6435.0,5800.11669921875,77583000
2020-03-06,6350.0,6350.0,6200.0,6200.0,5588.3017578125,77835500
2020-03-09,6000.0,6040.0,5785.0,5785.0,5214.24658203125,140889500
2020-03-10,5840.0,6010.0,5840.0,5925.0,5340.43408203125,133667000
2020-03-11,5950.0,5980.0,5790.0,5850.0,5272.83251953125,93204500
2020-03-12,5600.0,5640.0,5460.0,5560.0,5011.4453125,129845500
2020-03-13,5560.0,5560.0,5560.0,5560.0,5011.4453125,0
2020-03-16,5560.0,5560.0,5560.0,5560.0,5011.4453125,0
2020-03-17,5495.0,5505.0,5120.0,5120.0,4614.85546875,212200000
2020-03-18,5120.0,5380.0,4765.0,5000.0,4506.69580078125,180053500
2020-03-19,4995.0,4995.0,4650.0,4650.0,4191.2265625,264419000
2020-03-20,4600.0,5385.0,4325.0,4735.0,4267.83984375,335132000
2020-03-23,4760.0,5000.0,4405.0,4430.0,3992.931396484375,217843500
2020-03-24,4450.0,4995.0,4450.0,4500.0,4056.02587890625,253971000
2020-03-26,4650.0,5395.0,4650.0,5280.0,4759.06982421875,331633000
2020-03-27,5360.0,5895.0,5355.0,5510.0,4966.37744140625,269683000
2020-03-30,5480.0,5555.0,5155.0,5495.0,4952.85791015625,159964500
2020-03-31,5660.0,5710.0,5485.0,5525.0,4979.8984375,182638500
2020-04-01,5560.0,5750.0,5425.0,5480.0,4939.337890625,152831500
2020-04-02,5470.0,5470.0,5360.0,5410.0,4876.244140625,136623500
2020-04-03,5460.0,5530.0,5365.0,5495.0,4952.85791015625,110506000
2020-04-06,5520.0,5740.0,5495.0,5735.0,5169.1787109375,78184000
2020-04-07,5735.0,6100.0,5580.0,5655.0,5097.072265625,149153500
2020-04-08,5655.0,5660.0,5480.0,5635.0,5079.044921875,106111500
2020-04-09,5600.0,5695.0,5500.0,5595.0,5042.9921875,89997000
2020-04-13,5540.0,5615.0,5480.0,5500.0,4957.36474609375,58043000
2020-04-14,5505.0,5590.0,5445.0,5515.0,4970.88427734375,95796000
2020-04-15,5515.0,5630.0,5445.0,5485.0,4943.8447265625,95342000
2020-04-16,5485.0,5520.0,5185.0,5240.0,4723.01611328125,176990500
2020-04-17,5300.0,5445.0,5280.0,5425.0,4889.76416015625,160935500
2020-04-20,5430.0,5500.0,5330.0,5355.0,4826.669921875,90744000
2020-04-21,5355.0,5355.0,5160.0,5160.0,4731.310546875,73431000
2020-04-22,5160.0,5235.0,5045.0,5145.0,4717.55712890625,107263500
2020-04-23,5180.0,5245.0,5120.0,5120.0,4694.63330078125,105419500
2020-04-24,5120.0,5140.0,4920.0,4920.0,4511.24951171875,131149500
2020-04-27,4940.0,5020.0,4855.0,4960.0,4547.92724609375,151103500
2020-04-28,4960.0,4975.0,4805.0,4830.0,4428.7265625,180488000
2020-04-29,4825.0,4850.0,4800.0,4850.0,4447.0654296875,121161000
2020-04-30,4880.0,5250.0,4880.0,5170.0,4740.4794921875,174081000
2020-05-04,5150.0,5300.0,5000.0,5220.0,4786.326171875,114497500
2020-05-05,5220.0,5340.0,5200.0,5285.0,4845.92626953125,118643500
2020-05-06,5315.0,5370.0,5300.0,5355.0,4910.10986328125,86395500
2020-05-08,5345.0,5400.0,5150.0,5245.0,4809.2490234375,123028000
2020-05-11,5245.0,5325.0,5245.0,5295.0,4855.0947265625,40615500
2020-05-12,5340.0,5340.0,5030.0,5220.0,4786.326171875,118660000
2020-05-13,5160.0,5170.0,5085.0,5110.0,4685.46435546875,94973000
2020-05-14,5070.0,5110.0,4905.0,4920.0,4511.24951171875,131268000
2020-05-15,4920.0,4995.0,4680.0,4785.0,4387.46484375,205790000
2020-05-18,4800.0,4845.0,4750.0,4765.0,4369.126953125,139997500
2020-05-19,4840.0,4960.0,4680.0,4680.0,4291.18896484375,128504500
2020-05-20,4720.0,4800.0,4690.0,4765.0,4369.126953125,119158000
2020-05-26,4775.0,5000.0,4775.0,4970.0,4557.095703125,176076500
2020-05-27,4970.0,5000.0,4855.0,4965.0,4552.5107421875,151753500
2020-05-28,5000.0,5320.0,5000.0,5295.0,4855.0947265625,229233000
2020-05-29,5295.0,5295.0,5190.0,5190.0,4758.81884765625,399414000
2020-06-02,5260.0,5500.0,5240.0,5360.0,4914.6953125,181369500
2020-06-03,5410.0,5780.0,5400.0,5780.0,5299.8017578125,279673500
2020-06-04,5780.0,5990.0,5600.0,5790.0,5308.97119140625,236158500
